Date,Country,ISO-3166 code,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
2020-05-04,Mauritius,MUS,332,0,10,0,Community transmission,8
2020-05-04,Equatorial Guinea,GNQ,315,0,2,0,Clusters of cases,6
2020-05-04,Guinea-Bissau,GNB,292,0,2,0,Sporadic cases,1
2020-05-04,Rwanda,RWA,261,2,0,0,Clusters of cases,0
2020-05-04,Congo,COG,236,7,10,0,Clusters of cases,0
2020-05-04,Sierra Leone,SLE,178,21,9,1,Clusters of cases,0
2020-05-04,Liberia,LBR,166,8,18,0,Clusters of cases,0
2020-05-04,Cabo Verde,CPV,165,0,2,0,Sporadic cases,1
2020-05-04,Sao Tome and Principe,STP,161,138,3,0,Sporadic cases,0
2020-05-04,Madagascar,MDG,158,7,0,0,Clusters of cases,0
2020-05-04,Ethiopia,ETH,140,5,3,0,Clusters of cases,0
2020-05-04,Zambia,ZMB,137,13,3,0,Sporadic cases,0
2020-05-04,Togo,TGO,126,2,9,0,Clusters of cases,0
2020-05-04,Chad,TCD,117,0,10,0,Sporadic cases,2
2020-05-04,Eswatini,SWZ,116,4,1,0,Sporadic cases,0
2020-05-04,Benin,BEN,96,6,2,0,Sporadic cases,0
2020-05-04,Central African Republic,CAF,94,22,0,0,Sporadic cases,0
2020-05-04,Uganda,UGA,89,1,0,0,Sporadic cases,0
2020-05-04,Mozambique,MOZ,80,0,0,0,Sporadic cases,1
2020-05-04,South Sudan,SSD,49,3,0,0,Sporadic cases,0
2020-05-04,Malawi,MWI,41,2,3,0,Sporadic cases,0
2020-05-04,Eritrea,ERI,39,0,0,0,Sporadic cases,16
2020-05-04,Angola,AGO,35,0,2,0,Sporadic cases,2
2020-05-04,Zimbabwe,ZWE,34,0,4,0,Sporadic cases,3
2020-05-04,Botswana,BWA,23,0,1,0,Sporadic cases,6
2020-05-04,Burundi,BDI,19,0,1,0,Sporadic cases,2
2020-05-04,Gambia,GMB,17,0,1,0,Sporadic cases,2
2020-05-04,Namibia,NAM,16,0,0,0,Sporadic cases,29
2020-05-04,Seychelles,SYC,11,0,0,0,Sporadic cases,28
2020-05-04,Mauritania,MRT,8,0,1,0,Sporadic cases,4
2020-05-04,Comoros,COM,4,1,1,1,Pending,0
2020-05-04,Mayotte,MYT,686,36,6,0,Clusters of cases,0
2020-05-04,Reunion,REU,424,1,0,0,Clusters of cases,0
2020-05-04,United States of America,USA,1154985,29266,61906,1196,Community transmission,0
2020-05-04,Brazil,BRA,101147,4588,7025,275,Community transmission,0
2020-05-04,Canada,CAN,59844,479,3766,85,Community transmission,0
2020-05-04,Peru,PER,45928,3394,1286,86,Community transmission,0
2020-05-04,Ecuador,ECU,31881,2343,1569,5,Community transmission,0
2020-05-04,Mexico,MEX,23471,1383,2154,93,Community transmission,0
2020-05-04,Chile,CHL,20643,980,270,10,Community transmission,0
2020-05-04,Dominican Republic,DOM,8235,281,346,13,Community transmission,0
2020-05-04,Colombia,COL,7668,383,340,16,Community transmission,0
2020-05-04,Panama,PAN,7197,107,200,3,Community transmission,0
2020-05-04,Argentina,ARG,4799,118,250,9,Community transmission,0
2020-05-04,Cuba,CUB,1668,19,69,2,Clusters of cases,0
2020-05-04,Bolivia (Plurinational State of),BOL,1594,124,76,5,Clusters of cases,0
2020-05-04,Honduras,HND,1055,45,82,6,Clusters of cases,0
2020-05-04,Costa Rica,CRI,739,6,6,0,Clusters of cases,0
2020-05-04,Guatemala,GTM,703,15,17,-2,Clusters of cases,0
2020-05-04,Uruguay,URY,655,3,17,0,Clusters of cases,0
2020-05-04,El Salvador,SLV,555,65,12,1,Clusters of cases,0
2020-05-04,Jamaica,JAM,469,6,9,1,Clusters of cases,0
2020-05-04,Paraguay,PRY,396,26,10,0,Community transmission,0
2020-05-04,Venezuela (Bolivarian Republic of),VEN,357,12,10,0,Clusters of cases,0
2020-05-04,Trinidad and Tobago,TTO,116,0,8,0,Sporadic cases,7
2020-05-04,Haiti,HTI,88,3,9,1,Clusters of cases,0
2020-05-04,Bahamas,BHS,83,1,11,0,Clusters of cases,0
2020-05-04,Barbados,BRB,82,1,7,0,Clusters of cases,0
2020-05-04,Guyana,GUY,82,0,9,0,Clusters of cases,3
2020-05-04,Antigua and Barbuda,ATG,25,0,3,0,Clusters of cases,1
2020-05-04,Grenada,GRD,21,0,0,0,Clusters of cases,1
2020-05-04,Belize,BLZ,18,0,2,0,Sporadic cases,20
2020-05-04,Saint Lucia,LCA,18,1,0,0,Sporadic cases,0
2020-05-04,Saint Vincent and the Grenadines,VCT,17,1,0,0,Sporadic cases,0
2020-05-04,Dominica,DMA,16,0,0,0,Clusters of cases,24
2020-05-04,Nicaragua,NIC,15,1,5,1,Pending,0
2020-05-04,Saint Kitts and Nevis,KNA,15,0,0,0,Sporadic cases,14
2020-05-04,Suriname,SUR,10,0,1,0,Sporadic cases,31
2020-05-04,Puerto Rico,PRI,1843,35,54,-43,Clusters of cases,0
2020-05-04,Martinique,MTQ,181,0,14,0,Clusters of cases,1
2020-05-04,Guadeloupe,GLP,152,0,12,0,Clusters of cases,4
2020-05-04,French Guiana,GUF,133,5,1,0,Clusters of cases,0
2020-05-04,Bermuda,BMU,115,0,7,0,Clusters of cases,1
2020-05-04,Aruba,ABW,100,0,2,0,Clusters of cases,12
2020-05-04,Sint Maarten,SXM,76,0,13,0,Clusters of cases,4
2020-05-04,Cayman Islands,CYM,74,0,1,0,Clusters of cases,2
2020-05-04,United States Virgin Islands,VIR,66,0,4,0,Clusters of cases,4
2020-05-04,Saint Martin,MAF,38,0,3,0,Sporadic cases,12
2020-05-04,Curaçao,CUW,16,0,1,0,Sporadic cases,7
2020-05-04,Falkland Islands (Malvinas),FLK,13,0,0,0,Clusters of cases,9
2020-05-04,Turks and Caicos Islands,TCA,12,0,1,0,Sporadic cases,7
2020-05-04,Montserrat,MSR,11,0,1,0,Sporadic cases,21
2020-05-04,Bonaire Sint Eustatius and Saba,BES,6,0,0,0,Sporadic cases,7
2020-05-04,British Virgin Islands,VGB,6,0,1,0,Sporadic cases,9
2020-05-04,Saint Barthelemy,BLM,6,0,0,0,Sporadic cases,35
2020-05-04,Anguilla,AIA,3,0,0,0,Sporadic cases,31
2020-05-04,Saint Pierre and Miquelon,SPM,1,0,0,0,Sporadic cases,27
2020-05-04,Iran (Islamic Republic of),IRN,98647,1223,6277,74,Community transmission,0
2020-05-04,Saudi Arabia,SAU,28656,1645,191,7,Clusters of cases,0
2020-05-04,Pakistan,PAK,21501,1417,486,29,Clusters of cases,0
2020-05-04,Qatar,QAT,16191,640,12,0,Community transmission,0
2020-05-04,United Arab Emirates,ARE,14730,567,137,11,Pending,0
2020-05-04,Egypt,EGY,6813,348,436,7,Clusters of cases,0
2020-05-04,Kuwait,KWT,5278,295,40,2,Clusters of cases,0
2020-05-04,Morocco,MAR,5053,150,179,5,Clusters of cases,0
2020-05-04,Bahrain,BHR,3533,177,8,0,Clusters of cases,0
2020-05-04,Oman,OMN,2735,167,12,0,Clusters of cases,0
2020-05-04,Afghanistan,AFG,2469,0,72,0,Clusters of cases,3
2020-05-04,Iraq,IRQ,2346,127,98,3,Clusters of cases,0
2020-05-04,Djibouti,DJI,1116,4,2,0,Clusters of cases,0
2020-05-04,Tunisia,TUN,1018,9,43,1,Community transmission,0
2020-05-04,Somalia,SOM,756,34,35,3,Sporadic cases,0
2020-05-04,Lebanon,LBN,740,3,25,0,Clusters of cases,0
2020-05-04,Sudan,SDN,678,86,41,0,Sporadic cases,0
2020-05-04,Jordan,JOR,465,4,9,0,Clusters of cases,0
2020-05-04,Libya,LBY,63,0,3,0,Clusters of cases,3
2020-05-04,Syrian Arab Republic,SYR,44,0,3,0,Community transmission,3
2020-05-04,Yemen,YEM,12,2,2,0,Pending,0
2020-05-04,Occupied Palestinian Territory,PSE,532,179,4,2,Clusters of cases,0
2020-05-04,Spain,ESP,218011,545,25428,164,Community transmission,0
2020-05-04,Italy,ITA,211938,1221,29079,195,Community transmission,0
2020-05-04,The United Kingdom,GBR,190588,3985,28734,288,Community transmission,0
2020-05-04,Germany,DEU,163860,685,6831,139,Community transmission,0
2020-05-04,Russian Federation,RUS,155370,10102,1451,95,Clusters of cases,0
2020-05-04,France,FRA,130242,534,25165,306,Community transmission,0
2020-05-04,Turkey,TUR,127659,1614,3461,64,Community transmission,0
2020-05-04,Belgium,BEL,50267,361,7924,80,Community transmission,0
2020-05-04,Netherlands,NLD,40770,199,5082,26,Community transmission,0
2020-05-04,Switzerland,CHE,29898,76,1476,4,Community transmission,0
2020-05-04,Portugal,PRT,25524,242,1063,20,Community transmission,0
2020-05-04,Sweden,SWE,22721,404,2769,90,Community transmission,0
2020-05-04,Ireland,IRL,21722,216,1319,16,Community transmission,0
2020-05-04,Belarus,BLR,17489,0,103,0,Clusters of cases,1
2020-05-04,Israel,ISR,16237,85,234,7,Pending,0
2020-05-04,Austria,AUT,15621,24,600,2,Community transmission,0
2020-05-04,Poland,POL,14006,313,698,20,Community transmission,0
2020-05-04,Romania,ROU,13512,349,803,23,Community transmission,0
2020-05-04,Ukraine,UKR,12697,366,316,13,Community transmission,0
2020-05-04,Denmark,DNK,9670,147,493,9,Pending,0
2020-05-04,Serbia,SRB,9557,93,197,4,Pending,0
2020-05-04,Norway,NOR,7847,38,208,0,Pending,0
2020-05-04,Czechia,CZE,7819,38,252,4,Community transmission,0
2020-05-04,Finland,FIN,5327,73,240,10,Pending,0
2020-05-04,Republic of Moldova,MDA,4248,127,133,5,Pending,0
2020-05-04,Kazakhstan,KAZ,4160,172,29,2,Pending,0
2020-05-04,Luxembourg,LUX,3828,4,96,0,Pending,0
2020-05-04,Hungary,HUN,3065,30,363,12,Clusters of cases,0
2020-05-04,Greece,GRC,2632,6,146,2,Community transmission,0
2020-05-04,Armenia,ARM,2619,112,40,1,Clusters of cases,0
2020-05-04,Uzbekistan,UZB,2189,29,10,0,Clusters of cases,0
2020-05-04,Croatia,HRV,2101,5,80,1,Community transmission,0
2020-05-04,Azerbaijan,AZE,1984,52,26,1,Clusters of cases,0
2020-05-04,Bosnia and Herzegovina,BIH,1926,69,77,1,Community transmission,0
2020-05-04,Iceland,ISL,1799,0,10,0,Community transmission,1
2020-05-04,Estonia,EST,1703,3,55,0,Pending,0
2020-05-04,Bulgaria,BGR,1652,34,78,5,Clusters of cases,0
2020-05-04,North Macedonia,MKD,1518,7,85,1,Clusters of cases,0
2020-05-04,Slovenia,SVN,1439,0,97,1,Community transmission,2
2020-05-04,Lithuania,LTU,1419,9,46,0,Community transmission,0
2020-05-04,Slovakia,SVK,1413,5,25,1,Clusters of cases,0
2020-05-04,Latvia,LVA,896,17,16,0,Community transmission,0
2020-05-04,Cyprus,CYP,874,2,20,0,Clusters of cases,0
2020-05-04,Kyrgyzstan,KGZ,843,13,10,0,Clusters of cases,0
2020-05-04,Albania,ALB,803,8,31,0,Clusters of cases,0
2020-05-04,Andorra,AND,751,2,45,0,Community transmission,0
2020-05-04,Georgia,GEO,604,11,9,0,Community transmission,0
2020-05-04,San Marino,SMR,582,0,41,0,Community transmission,1
2020-05-04,Malta,MLT,480,3,4,0,Pending,0
2020-05-04,Montenegro,MNE,323,1,8,0,Clusters of cases,0
2020-05-04,Tajikistan,TJK,230,102,7,3,Pending,0
2020-05-04,Monaco,MCO,95,0,1,0,Sporadic cases,1
2020-05-04,Liechtenstein,LIE,83,0,1,0,Pending,9
2020-05-04,Holy See,VAT,11,0,0,0,Sporadic cases,4
2020-05-04,Kosovo,XKX,855,4,27,0,Community transmission,0
2020-05-04,Isle of Man,IMN,321,1,23,0,Pending,0
2020-05-04,Jersey,JEY,292,1,24,0,Pending,0
2020-05-04,Guernsey,GGY,252,0,13,0,Community transmission,2
2020-05-04,Faroe Islands,FRO,187,0,0,0,Pending,11
2020-05-04,Gibraltar,GIB,144,0,0,0,Clusters of cases,3
2020-05-04,Greenland,GRL,11,0,0,0,Pending,29
2020-05-04,India,IND,46433,3900,1568,195,Clusters of cases,0
2020-05-04,Indonesia,IDN,11587,395,864,19,Community transmission,0
2020-05-04,Bangladesh,BGD,10143,688,182,5,Clusters of cases,0
2020-05-04,Thailand,THA,2988,1,54,0,Clusters of cases,0
2020-05-04,Sri Lanka,LKA,718,0,7,0,Clusters of cases,1
2020-05-04,Maldives,MDV,545,18,1,0,Clusters of cases,0
2020-05-04,Myanmar,MMR,161,6,6,0,Clusters of cases,0
2020-05-04,Nepal,NPL,82,7,0,0,Sporadic cases,0
2020-05-04,Timor-Leste,TLS,24,0,0,0,Clusters of cases,11
2020-05-04,Bhutan,BTN,7,0,0,0,Sporadic cases,12
2020-05-04,China,CHN,84404,4,4643,0,Clusters of cases,0
2020-05-04,Singapore,SGP,18778,573,18,0,Clusters of cases,0
2020-05-04,Japan,JPN,15231,174,521,11,Clusters of cases,0
2020-05-04,Republic of Korea,KOR,10804,3,254,2,Clusters of cases,0
2020-05-04,Philippines,PHL,9485,262,623,16,Clusters of cases,0
2020-05-04,Australia,AUS,6825,24,95,0,Clusters of cases,0
2020-05-04,Malaysia,MYS,6353,55,105,0,Clusters of cases,0
2020-05-04,New Zealand,NZL,1137,0,20,0,Clusters of cases,1
2020-05-04,Viet Nam,VNM,271,0,0,0,Clusters of cases,1
2020-05-04,Brunei Darussalam,BRN,138,0,1,0,Sporadic cases,15
2020-05-04,Cambodia,KHM,122,0,0,0,Sporadic cases,23
2020-05-04,Mongolia,MNG,40,1,0,0,Sporadic cases,0
2020-05-04,Lao People's Democratic Republic,LAO,19,0,0,0,Sporadic cases,22
2020-05-04,Fiji,FJI,18,0,0,0,Sporadic cases,14
2020-05-04,Papua New Guinea,PNG,8,0,0,0,Sporadic cases,12
2020-05-04,Guam,GUM,145,0,5,0,Clusters of cases,1
2020-05-04,French Polynesia,PYF,58,0,0,0,Sporadic cases,7
2020-05-04,New Caledonia,NCL,18,0,0,0,Sporadic cases,32
2020-05-04,Northern Mariana Islands (Commonwealth of the),MNP,14,0,2,0,Pending,17
2020-05-04,International conveyance (Diamond Princess),---,712,0,13,0,n/a,50
2020-05-04,Grand total,WLD,3517345,81454,243401,3797,n/a,0
2020-05-05,South Africa,ZAF,7439,219,148,10,Community transmission,0
2020-05-05,Algeria,DZA,4838,190,470,5,Community transmission,0
2020-05-05,Nigeria,NGA,2950,148,98,5,Community transmission,0
2020-05-05,Ghana,GHA,2719,0,18,0,Clusters of cases,1
2020-05-05,Cameroon,CMR,2265,188,108,44,Clusters of cases,0
2020-05-05,Guinea,GIN,1811,101,10,1,Community transmission,0
2020-05-05,Cote d'Ivoire,CIV,1464,32,18,1,Clusters of cases,0
2020-05-05,Senegal,SEN,1329,58,11,1,Clusters of cases,0
2020-05-05,Niger,NER,763,8,38,1,Clusters of cases,0
2020-05-05,Democratic Republic of the Congo,COD,705,23,34,0,Clusters of cases,0
2020-05-05,Burkina Faso,BFA,689,17,48,2,Community transmission,0
2020-05-05,Mali,MLI,612,32,32,3,Clusters of cases,0
2020-05-05,Kenya,KEN,535,45,23,-1,Clusters of cases,0
2020-05-05,United Republic of Tanzania,TZA,480,0,18,0,Clusters of cases,6
2020-05-05,Equatorial Guinea,GNQ,439,124,4,2,Clusters of cases,0
2020-05-05,Gabon,GAB,397,30,6,0,Clusters of cases,0
2020-05-05,Mauritius,MUS,332,0,10,0,Community transmission,9
2020-05-05,Guinea-Bissau,GNB,292,0,2,0,Sporadic cases,2
2020-05-05,Rwanda,RWA,261,0,0,0,Clusters of cases,1
2020-05-05,Congo,COG,236,0,10,0,Clusters of cases,1
2020-05-05,Sierra Leone,SLE,199,21,11,2,Clusters of cases,0
2020-05-05,Cabo Verde,CPV,186,21,2,0,Sporadic cases,0
2020-05-05,Sao Tome and Principe,STP,171,10,3,0,Sporadic cases,0
2020-05-05,Chad,TCD,170,53,17,7,Sporadic cases,0
2020-05-05,Liberia,LBR,170,4,20,2,Clusters of cases,0
2020-05-05,Madagascar,MDG,158,0,0,0,Clusters of cases,1
2020-05-05,Ethiopia,ETH,145,5,4,1,Clusters of cases,0
2020-05-05,Zambia,ZMB,137,0,4,1,Sporadic cases,1
2020-05-05,Togo,TGO,128,2,9,0,Clusters of cases,0
2020-05-05,Eswatini,SWZ,119,3,1,0,Sporadic cases,0
2020-05-05,Benin,BEN,102,6,2,0,Sporadic cases,0
2020-05-05,Uganda,UGA,97,8,0,0,Sporadic cases,0
2020-05-05,Central African Republic,CAF,94,0,0,0,Sporadic cases,1
2020-05-05,Mozambique,MOZ,80,0,0,0,Sporadic cases,2
2020-05-05,South Sudan,SSD,49,0,0,0,Sporadic cases,1
2020-05-05,Malawi,MWI,41,0,3,0,Sporadic cases,1
2020-05-05,Eritrea,ERI,39,0,0,0,Sporadic cases,17
2020-05-05,Angola,AGO,36,1,2,0,Sporadic cases,0
2020-05-05,Zimbabwe,ZWE,34,0,4,0,Sporadic cases,4
2020-05-05,Botswana,BWA,23,0,1,0,Sporadic cases,7
2020-05-05,Burundi,BDI,19,0,1,0,Sporadic cases,3
2020-05-05,Gambia,GMB,17,0,1,0,Sporadic cases,3
2020-05-05,Namibia,NAM,16,0,0,0,Sporadic cases,30
2020-05-05,Seychelles,SYC,11,0,0,0,Sporadic cases,29
2020-05-05,Mauritania,MRT,8,0,1,0,Sporadic cases,5
2020-05-05,Comoros,COM,4,0,1,0,Pending,1
2020-05-05,Mayotte,MYT,739,53,9,3,Clusters of cases,0
2020-05-05,Reunion,REU,425,1,0,0,Clusters of cases,0
2020-05-05,United States of America,USA,1171185,16200,62698,792,Community transmission,0
2020-05-05,Brazil,BRA,107780,6633,7321,296,Community transmission,0
2020-05-05,Canada,CAN,61159,1315,3915,149,Community transmission,0
2020-05-05,Peru,PER,47372,1444,1344,58,Community transmission,0
2020-05-05,Ecuador,ECU,31881,0,1569,0,Community transmission,1
2020-05-05,Mexico,MEX,24905,1434,2271,117,Community transmission,0
2020-05-05,Chile,CHL,22016,1373,275,5,Community transmission,0
2020-05-05,Dominican Republic,DOM,8480,245,354,8,Community transmission,0
2020-05-05,Colombia,COL,7973,305,358,18,Community transmission,0
2020-05-05,Panama,PAN,7387,190,203,3,Community transmission,0
2020-05-05,Argentina,ARG,4922,123,262,12,Community transmission,0
2020-05-05,Cuba,CUB,1685,17,69,0,Clusters of cases,0
2020-05-05,Bolivia (Plurinational State of),BOL,1681,87,82,6,Clusters of cases,0
2020-05-05,Honduras,HND,1178,123,89,7,Clusters of cases,0
2020-05-05,Costa Rica,CRI,742,3,6,0,Clusters of cases,0
2020-05-05,Guatemala,GTM,730,27,19,2,Clusters of cases,0
2020-05-05,Uruguay,URY,657,2,17,0,Clusters of cases,0
2020-05-05,El Salvador,SLV,587,32,13,1,Clusters of cases,0
2020-05-05,Jamaica,JAM,471,2,9,0,Clusters of cases,0
2020-05-05,Paraguay,PRY,431,35,10,0,Community transmission,0
2020-05-05,Venezuela (Bolivarian Republic of),VEN,361,4,10,0,Clusters of cases,0
2020-05-05,Trinidad and Tobago,TTO,116,0,8,0,Sporadic cases,8
2020-05-05,Haiti,HTI,100,12,11,2,Clusters of cases,0
2020-05-05,Guyana,GUY,92,10,9,0,Clusters of cases,0
2020-05-05,Bahamas,BHS,84,1,11,0,Clusters of cases,0
2020-05-05,Barbados,BRB,82,0,7,0,Clusters of cases,1
2020-05-05,Antigua and Barbuda,ATG,25,0,3,0,Clusters of cases,2
2020-05-05,Grenada,GRD,21,0,0,0,Clusters of cases,2
2020-05-05,Belize,BLZ,18,0,2,0,Sporadic cases,21
2020-05-05,Saint Lucia,LCA,18,0,0,0,Sporadic cases,1
2020-05-05,Saint Vincent and the Grenadines,VCT,17,0,0,0,Sporadic cases,1
2020-05-05,Dominica,DMA,16,0,0,0,Clusters of cases,25
2020-05-05,Nicaragua,NIC,15,0,5,0,Pending,1
2020-05-05,Saint Kitts and Nevis,KNA,15,0,0,0,Sporadic cases,15
2020-05-05,Suriname,SUR,10,0,1,0,Sporadic cases,32
2020-05-05,Puerto Rico,PRI,1924,81,56,2,Clusters of cases,0
2020-05-05,Martinique,MTQ,181,0,14,0,Clusters of cases,2
2020-05-05,Guadeloupe,GLP,152,0,13,1,Clusters of cases,5
2020-05-05,French Guiana,GUF,133,0,1,0,Clusters of cases,1
2020-05-05,Bermuda,BMU,115,0,7,0,Clusters of cases,2
2020-05-05,Aruba,ABW,101,1,2,0,Clusters of cases,0
2020-05-05,Sint Maarten,SXM,76,0,14,1,Clusters of cases,5
2020-05-05,Cayman Islands,CYM,75,1,1,0,Clusters of cases,0
2020-05-05,United States Virgin Islands,VIR,66,0,4,0,Clusters of cases,5
2020-05-05,Saint Martin,MAF,38,0,3,0,Sporadic cases,13
2020-05-05,Curaçao,CUW,16,0,1,0,Sporadic cases,8
2020-05-05,Falkland Islands (Malvinas),FLK,13,0,0,0,Clusters of cases,10
2020-05-05,Turks and Caicos Islands,TCA,12,0,1,0,Sporadic cases,8
2020-05-05,Montserrat,MSR,11,0,1,0,Sporadic cases,22
2020-05-05,British Virgin Islands,VGB,7,1,1,0,Sporadic cases,0
2020-05-05,Bonaire Sint Eustatius and Saba,BES,6,0,0,0,Sporadic cases,8
2020-05-05,Saint Barthelemy,BLM,6,0,0,0,Sporadic cases,36
2020-05-05,Anguilla,AIA,3,0,0,0,Sporadic cases,32
2020-05-05,Saint Pierre and Miquelon,SPM,1,0,0,0,Sporadic cases,28
2020-05-05,Iran (Islamic Republic of),IRN,99970,1323,6340,63,Community transmission,0
2020-05-05,Saudi Arabia,SAU,30251,1595,200,9,Clusters of cases,0
2020-05-05,Pakistan,PAK,22533,1032,526,40,Clusters of cases,0
2020-05-05,Qatar,QAT,17142,951,12,0,Community transmission,0
2020-05-05,United Arab Emirates,ARE,15192,462,146,9,Pending,0
2020-05-05,Egypt,EGY,7201,388,452,16,Clusters of cases,0
2020-05-05,Kuwait,KWT,5804,526,40,0,Clusters of cases,0
2020-05-05,Morocco,MAR,5219,166,181,2,Clusters of cases,0
2020-05-05,Bahrain,BHR,3720,187,8,0,Clusters of cases,0
2020-05-05,Afghanistan,AFG,3224,755,95,23,Clusters of cases,0
2020-05-05,Oman,OMN,2903,168,13,1,Clusters of cases,0
2020-05-05,Iraq,IRQ,2431,85,102,4,Clusters of cases,0
2020-05-05,Djibouti,DJI,1120,4,2,0,Clusters of cases,0
2020-05-05,Tunisia,TUN,1022,4,43,0,Community transmission,0
2020-05-05,Somalia,SOM,835,79,38,3,Sporadic cases,0
2020-05-05,Sudan,SDN,778,100,45,4,Sporadic cases,0
2020-05-05,Lebanon,LBN,741,1,25,0,Clusters of cases,0
2020-05-05,Jordan,JOR,471,6,9,0,Clusters of cases,0
2020-05-05,Libya,LBY,63,0,3,0,Clusters of cases,4
2020-05-05,Syrian Arab Republic,SYR,44,0,3,0,Community transmission,4
2020-05-05,Yemen,YEM,23,11,3,1,Pending,0
2020-05-05,Occupied Palestinian Territory,PSE,543,11,4,0,Clusters of cases,0
2020-05-05,Spain,ESP,219329,1318,25613,185,Community transmission,0
2020-05-05,Italy,ITA,213013,1075,29315,236,Community transmission,0
2020-05-05,The United Kingdom,GBR,194994,4406,29427,693,Community transmission,0
2020-05-05,Russian Federation,RUS,165929,10559,1537,86,Clusters of cases,0
2020-05-05,Germany,DEU,164897,1037,6996,165,Community transmission,0
2020-05-05,France,FRA,131292,1050,25491,326,Community transmission,0
2020-05-05,Turkey,TUR,129491,1832,3520,59,Community transmission,0
2020-05-05,Belgium,BEL,50509,242,8016,92,Community transmission,0
2020-05-05,Netherlands,NLD,41087,317,5168,86,Community transmission,0
2020-05-05,Switzerland,CHE,29926,28,1482,6,Community transmission,0
2020-05-05,Portugal,PRT,25702,178,1074,11,Community transmission,0
2020-05-05,Sweden,SWE,23216,495,2854,85,Community transmission,0
2020-05-05,Ireland,IRL,21983,261,1339,20,Community transmission,0
2020-05-05,Belarus,BLR,19255,1766,112,9,Clusters of cases,0
2020-05-05,Israel,ISR,16268,31,237,3,Pending,0
2020-05-05,Austria,AUT,15586,17,606,6,Community transmission,0
2020-05-05,Poland,POL,14431,425,716,18,Community transmission,0
2020-05-05,Romania,ROU,13837,325,827,24,Community transmission,0
2020-05-05,Ukraine,UKR,13184,487,327,11,Community transmission,0
2020-05-05,Denmark,DNK,9821,151,503,10,Pending,0
2020-05-05,Serbia,SRB,9677,120,200,3,Pending,0
2020-05-05,Norway,NOR,7903,56,209,1,Pending,0
2020-05-05,Czechia,CZE,7896,77,257,5,Community transmission,0
2020-05-05,Finland,FIN,5412,85,246,6,Pending,0
2020-05-05,Republic of Moldova,MDA,4363,115,140,7,Pending,0
2020-05-05,Kazakhstan,KAZ,4298,138,29,0,Pending,0
2020-05-05,Luxembourg,LUX,3840,12,96,0,Pending,0
2020-05-05,Hungary,HUN,3111,46,373,10,Clusters of cases,0
2020-05-05,Armenia,ARM,2782,163,40,0,Clusters of cases,0
2020-05-05,Greece,GRC,2642,10,146,0,Community transmission,0
2020-05-05,Uzbekistan,UZB,2217,28,10,0,Clusters of cases,0
2020-05-05,Croatia,HRV,2112,11,83,3,Community transmission,0
